ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
48,Texas,TX,48301,Loving County,48301,"Loving County, Texas",668.817487923406,96,76,55,27,40,25,7,6,0,15,0,30,2,4,0,15,34,20,28,43,18,19,0,21,5,58,5,107,5,16,17,11,8,20,5,6,0,15,7.3,2.4,0.0,58.9,0.0,75.0,3.2,5.1,0.0,37.5,35.4,31.6,29.2,26.2,18.8,22.9,0.0,52.5,6.8,79.3,5.2,100.0,9.1,28.7,30.9,18.5,20.0,48.4,12.5,14.9,0.0,15.6,0.0119,0.0,0.0,0.0,0.0,0.0119,0.0,0.9802,0.8972,0.7391,0.0,0.83,3.4465,0.9486,0.0,0.0,0.0,0.8696,0.9684,1.0,0.9842,0.0,3.8222,0.9723,7.2806,0.3794,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,3,4,101,5,6,0,15,0,15,5,6,0,15,0,15,0,15,0,15,12.5,14.9,0.0,37.5,0.0,37.5,5.2,7.3,0.0,37.5,0.0,37.5,0.0,37.5,0.0,37.5
48,Texas,TX,48303,Lubbock County,48303,"Lubbock County, Texas",895.601327381684,311509,0,133802,157,121685,895,80474,3545,7374,827,37437,1803,21569,1160,41481,2442,39592,18,73592,68,39736,1433,8136,740,4860,796,151429,522,19631,1339,6294,663,3596,486,6843,688,12948,297,26.9,1.2,4.6,0.5,30.8,1.5,11.7,0.6,13.5,0.8,12.7,0.1,23.6,0.1,12.9,0.5,6.7,0.6,1.7,0.3,48.6,0.2,14.6,1.0,4.7,0.5,3.0,0.4,5.6,0.6,4.2,0.1,0.5889,0.5059,0.9565,0.2372,0.1858,2.4743,0.5059,0.1621,0.4822,0.2609,0.5652,0.2332,1.7036,0.0751,0.6245,0.6245,0.6245,0.9565,0.0751,0.3834,0.6601,0.7233,2.7984,0.6364,7.6008,0.4506,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,325587,17035,1178,20291,721,114767,0,7298,223,598,182,220,83,7670,926,585,279,14.0,0.9,6.5,0.2,36.8,0.0,2.3,0.1,0.2,0.1,0.1,0.1,2.5,0.3,0.2,0.1
48,Texas,TX,48305,Lynn County,48305,"Lynn County, Texas",891.866603276394,5619,0,2535,15,2053,88,2045,264,93,52,457,97,682,112,928,171,885,17,1532,27,1096,120,119,41,161,97,2782,21,43,40,108,42,24,14,87,51,64,5,37.0,4.8,3.6,2.0,22.3,4.6,18.6,3.1,16.7,3.1,15.8,0.3,27.3,0.5,19.7,2.2,5.8,2.0,3.1,1.8,49.5,0.4,1.7,1.6,4.3,1.6,1.2,0.7,4.2,2.4,1.1,0.1,0.8972,0.3123,0.5771,0.6719,0.4743,2.9328,0.6877,0.3755,0.83,0.8142,0.4506,0.498,2.9683,0.8182,0.6403,0.6403,0.6403,0.4387,0.0672,0.1186,0.4427,0.2688,1.336,0.0751,7.8774,0.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4553,348,64,76,58,2559,0,9,5,7,12,13,17,118,60,0,21,17.0,3.0,1.4,1.0,45.5,0.0,0.2,0.1,0.1,0.2,0.2,0.3,2.1,1.1,0.0,0.9
48,Texas,TX,48307,McCulloch County,48307,"McCulloch County, Texas",1065.600412492264,7638,0,4233,22,3186,220,1760,425,314,143,707,199,1083,274,1420,337,1727,79,1688,43,1574,266,124,83,200,114,2908,77,94,65,314,100,42,54,154,97,139,10,23.6,5.7,8.7,4.0,22.2,6.1,20.1,5.1,18.9,4.5,22.6,1.0,22.1,0.6,21.0,3.5,3.8,2.6,2.8,1.6,38.1,1.0,2.3,1.5,7.4,2.4,1.3,1.7,4.8,3.0,1.8,0.1,0.4229,0.9289,0.5613,0.7391,0.668,3.3202,0.7945,0.7984,0.3043,0.8696,0.1779,0.4269,2.5771,0.585,0.4032,0.4032,0.4032,0.5494,0.1858,0.1225,0.5296,0.5099,1.8972,0.2292,8.1977,0.5613,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6909,412,114,65,43,2513,0,31,42,5,7,0,21,294,97,0,21,12.9,3.5,0.9,0.6,32.9,0.0,0.4,0.6,0.1,0.1,0.0,0.7,3.8,1.3,0.0,0.7
48,Texas,TX,48309,McLennan County,48309,"McLennan County, Texas",1036.685846070036,261090,0,106122,214,94985,797,72225,4058,5539,755,28936,1461,20793,979,36355,2039,38607,85,62920,45,34318,1478,7418,747,9080,942,118271,441,14392,1015,5821,624,2851,455,4974,602,9731,117,28.8,1.6,4.4,0.6,30.5,1.5,13.1,0.6,14.1,0.8,14.8,0.1,24.1,0.1,13.4,0.6,7.8,0.8,3.7,0.4,45.3,0.2,13.6,1.0,5.5,0.6,3.0,0.5,5.2,0.6,3.7,0.0,0.6798,0.4704,0.9447,0.332,0.2451,2.672,0.5771,0.2885,0.5573,0.3162,0.7194,0.6324,2.5138,0.5336,0.5692,0.5692,0.5692,0.9447,0.0949,0.3834,0.5929,0.6957,2.7116,0.5968,8.4666,0.6126,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,288474,13779,927,35609,698,70710,0,4002,247,409,126,52,30,6819,770,670,292,14.5,1.0,13.6,0.3,27.1,0.0,1.5,0.1,0.2,0.1,0.0,0.1,2.6,0.3,0.3,0.1
48,Texas,TX,48311,McMullen County,48311,"McMullen County, Texas",1139.798805651834,670,199,369,67,202,54,275,173,6,9,43,35,48,41,148,93,128,54,211,125,108,68,21,24,18,63,410,227,0,21,113,42,14,14,6,9,0,15,41.0,22.8,2.4,3.5,21.3,16.4,11.1,8.5,22.1,11.4,19.1,8.3,31.5,12.6,16.1,9.8,10.4,11.6,2.9,10.1,61.2,28.6,0.0,5.7,30.6,9.6,6.9,6.7,3.0,4.7,0.0,2.2,0.9407,0.1462,0.4901,0.1937,0.8498,2.6205,0.5534,0.5889,0.9526,0.5494,0.8893,0.4664,3.4466,0.9526,0.7747,0.7747,0.7747,0.0,0.9644,0.8893,0.2213,0.0,2.075,0.2964,8.9168,0.6838,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,3,612,48,29,0,15,403,146,0,15,6,9,0,15,1,2,0,15,23.8,11.6,0.0,7.2,60.1,12.2,0.0,7.2,0.9,1.4,0.0,7.2,0.1,0.3,0.0,7.2
48,Texas,TX,48313,Madison County,48313,"Madison County, Texas",466.065059340716,13556,0,5084,95,4081,237,2480,456,320,130,692,177,1960,405,1516,349,2067,124,2938,0,1881,269,257,127,588,217,6315,29,177,96,1246,204,143,65,355,154,2216,70,22.0,4.0,6.3,2.5,17.0,4.2,21.1,4.2,13.3,3.1,15.2,0.9,21.7,0.0,16.5,2.4,6.3,3.1,4.6,1.7,46.6,0.2,3.5,1.9,24.5,3.9,3.5,1.6,8.7,3.8,16.3,0.5,0.3439,0.7708,0.2253,0.7589,0.17,2.2689,0.4308,0.332,0.2767,0.6087,0.5059,0.6917,2.415,0.4704,0.5968,0.5968,0.5968,0.6601,0.9012,0.5099,0.9249,0.9447,3.9408,0.9842,9.2215,0.7194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,14055,840,195,2154,273,3353,0,175,139,13,28,0,23,596,253,24,38,20.6,4.8,15.9,2.0,24.7,0.0,1.3,1.0,0.1,0.2,0.0,0.4,4.4,1.9,0.2,0.3
48,Texas,TX,48315,Marion County,48315,"Marion County, Texas",380.901328840436,9668,0,5602,30,4014,254,2695,371,413,145,752,170,959,192,1110,256,2621,89,1661,104,2131,262,197,87,113,112,2862,55,0,29,1618,217,124,60,196,79,103,4,28.2,3.9,10.7,3.6,18.7,4.1,13.3,2.7,11.6,2.7,27.1,0.9,17.2,1.1,22.3,2.7,4.9,2.1,1.2,1.2,29.6,0.6,0.0,0.5,28.9,3.9,3.1,1.5,4.9,1.9,1.1,0.0,0.6522,0.9802,0.2925,0.3399,0.0949,2.3597,0.4545,0.913,0.0395,0.913,0.3162,0.1186,2.3003,0.3874,0.2569,0.2569,0.2569,0.0,0.9486,0.4229,0.5534,0.2688,2.1937,0.3439,7.1106,0.3439,0,1,0,0,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,1,4,7537,946,174,2117,140,447,0,58,57,71,89,14,20,155,114,0,21,23.6,3.8,21.9,1.4,4.6,0.0,0.6,0.6,0.7,0.9,0.1,0.2,1.6,1.2,0.0,0.5
48,Texas,TX,48317,Martin County,48317,"Martin County, Texas",914.955404034282,5228,0,2173,74,1912,128,1031,338,259,163,205,94,477,118,758,230,550,132,1542,96,572,184,130,97,144,104,2982,181,0,29,395,132,170,81,0,21,58,37,19.9,6.5,10.2,6.4,10.7,4.9,15.8,3.9,14.7,4.5,10.5,2.5,29.5,1.8,11.1,3.6,6.8,5.1,2.9,2.1,57.0,3.5,0.0,1.3,18.2,6.1,8.9,4.2,0.0,2.6,1.1,0.7,0.249,0.9684,0.0356,0.5494,0.2727,2.0751,0.3518,0.0435,0.9091,0.1502,0.581,0.4664,2.1502,0.2727,0.7036,0.7036,0.7036,0.0,0.7154,0.9407,0.0,0.2688,1.9249,0.2411,6.8538,0.3043,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,3,4461,475,112,67,81,2690,160,15,28,0,21,0,21,134,103,76,90,24.8,5.9,1.3,1.6,51.5,3.1,0.3,0.5,0.0,1.0,0.0,1.0,2.6,2.0,1.5,1.7
48,Texas,TX,48319,Mason County,48319,"Mason County, Texas",928.835582130404,3959,0,2374,135,1519,137,524,224,47,45,275,99,418,118,441,175,1235,144,884,135,746,129,39,42,122,99,805,195,11,21,237,80,15,27,52,40,9,9,13.3,5.7,2.8,2.7,18.1,6.3,15.1,4.2,11.2,4.4,31.2,3.6,22.3,3.4,18.9,3.3,2.6,2.8,3.4,2.7,20.3,4.9,0.5,0.9,10.0,3.4,1.0,1.8,3.4,2.6,0.2,0.2,0.0711,0.1937,0.2609,0.4862,0.0711,1.083,0.0672,0.9644,0.3241,0.7549,0.0632,0.5494,2.656,0.6245,0.087,0.087,0.087,0.1897,0.3241,0.087,0.3043,0.0514,0.9565,0.0277,4.7825,0.0553,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2936,161,73,3,5,762,196,28,20,0,15,0,15,12,19,0,15,10.6,4.3,0.1,0.1,19.2,4.9,0.7,0.5,0.0,1.3,0.0,1.3,0.3,0.5,0.0,1.3
48,Texas,TX,48321,Matagorda County,48321,"Matagorda County, Texas",1093.121938728674,36251,0,18674,36,14073,437,11170,1145,1060,338,3653,562,4406,528,6200,958,6317,163,9364,71,6245,734,1159,362,1186,370,21259,333,981,322,2242,440,515,200,935,314,354,13,31.2,3.2,6.7,2.1,26.0,3.9,18.5,2.2,17.3,2.7,17.4,0.4,25.8,0.2,17.4,2.1,8.3,2.6,3.5,1.1,58.6,0.9,5.3,1.7,12.0,2.4,3.7,1.4,6.6,2.2,1.0,0.0,0.7747,0.8142,0.8617,0.668,0.5375,3.6561,0.8972,0.5059,0.7273,0.664,0.7628,0.5771,3.2371,0.8933,0.7352,0.7352,0.7352,0.7905,0.4032,0.5455,0.7866,0.2213,2.7471,0.6245,10.3755,0.8775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32020,3466,483,3514,225,16025,0,628,57,31,41,80,72,734,277,247,305,24.6,3.3,9.7,0.6,44.2,0.0,1.7,0.2,0.1,0.1,0.2,0.2,2.0,0.8,0.7,0.8
48,Texas,TX,48323,Maverick County,48323,"Maverick County, Texas",1279.472523076266,57806,0,20063,26,17901,437,22149,2173,1744,401,4997,682,11740,1023,16143,1442,6831,80,17927,0,6957,958,2507,473,11600,1180,56257,47,1325,374,2623,503,1915,438,1401,307,306,12,38.5,3.8,7.1,1.6,27.9,3.7,35.4,3.1,28.1,2.5,11.8,0.1,31.0,0.0,12.1,1.7,14.0,2.6,22.0,2.2,97.3,0.1,6.6,1.9,13.1,2.5,10.7,2.4,7.8,1.7,0.5,0.0,0.913,0.8458,0.9012,0.9763,0.9644,4.6007,0.9881,0.1067,0.9447,0.2016,0.9802,0.9881,3.2213,0.8893,0.996,0.996,0.996,0.8261,0.4625,0.9723,0.8735,0.0632,3.1976,0.8458,12.0156,0.9802,1,0,1,1,1,4,0,1,0,1,1,3,1,1,0,0,1,0,0,1,9,56810,4667,522,82,105,54949,0,168,182,956,179,0,35,75,92,27,47,26.1,3.0,0.1,0.2,95.1,0.0,0.3,0.3,1.7,0.3,0.0,0.1,0.1,0.2,0.0,0.1
48,Texas,TX,48325,Medina County,48325,"Medina County, Texas",1325.360122221536,51432,0,19596,39,17296,400,8672,1174,537,188,3446,582,4856,557,6754,1006,8730,236,11680,206,9206,813,988,290,1777,513,30337,263,264,136,5034,533,643,213,815,226,2338,68,17.7,2.4,2.4,0.8,19.9,3.3,14.0,1.6,13.7,2.1,17.0,0.5,22.7,0.4,18.7,1.7,5.7,1.7,3.7,1.1,59.0,0.5,1.3,0.7,25.7,2.7,3.7,1.2,4.7,1.3,4.5,0.1,0.17,0.1462,0.3834,0.3913,0.2095,1.3004,0.1067,0.4585,0.3715,0.7273,0.4308,0.6324,2.6205,0.6087,0.7391,0.7391,0.7391,0.3518,0.9249,0.5455,0.5059,0.7431,3.0712,0.7905,7.7312,0.4704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,41199,2577,316,1234,325,27313,0,342,112,104,68,0,35,966,356,378,371,14.9,1.9,2.4,0.6,53.1,0.0,0.7,0.2,0.2,0.1,0.0,0.1,1.9,0.7,0.7,0.7
48,Texas,TX,48327,Menard County,48327,"Menard County, Texas",902.02615655396,1964,0,1464,137,905,138,522,186,123,101,211,96,337,136,487,186,697,128,373,123,555,127,27,30,52,66,766,152,74,84,197,63,0,21,37,33,47,9,27.2,9.7,14.3,11.1,23.3,10.0,22.1,8.7,25.4,9.7,35.5,6.5,19.0,6.3,29.0,6.6,3.0,3.3,2.8,3.5,39.0,7.7,5.1,5.7,13.5,3.9,0.0,2.3,4.1,3.7,2.4,0.5,0.6047,1.0,0.6798,0.7905,0.9328,4.0078,0.9526,0.9842,0.0988,0.9881,0.087,0.4269,2.585,0.5889,0.4229,0.4229,0.4229,0.7668,0.4743,0.0,0.4111,0.5929,2.2451,0.3557,9.2608,0.7312,0,1,0,0,1,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,4,1443,235,113,1,4,672,151,0,15,0,15,0,15,93,45,0,15,26.0,10.9,0.1,0.2,34.2,7.7,0.0,2.5,0.0,2.5,0.0,2.5,4.7,2.3,0.0,2.5
48,Texas,TX,48329,Midland County,48329,"Midland County, Texas",900.357183940618,169393,0,70203,47,65265,789,27098,2860,3030,810,15691,1468,16458,1680,25854,2886,17404,127,48916,0,18174,1449,4434,811,8394,1304,97492,261,9605,1086,7818,849,3271,875,3083,720,1861,25,16.2,1.7,3.4,0.9,24.0,2.2,15.6,1.6,15.4,1.7,10.3,0.1,28.9,0.0,10.8,0.9,6.8,1.2,5.4,0.8,57.6,0.2,13.7,1.5,11.1,1.2,5.0,1.3,4.7,1.1,1.1,0.0,0.1304,0.2727,0.7312,0.5336,0.3281,1.996,0.332,0.0356,0.8854,0.1265,0.581,0.7628,2.3913,0.4545,0.7273,0.7273,0.7273,0.9526,0.3478,0.7391,0.5059,0.2688,2.8142,0.6403,7.9288,0.5059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,174588,7583,922,10397,688,79727,0,3255,328,380,135,47,56,3541,794,145,146,11.6,1.4,6.1,0.4,47.1,0.0,1.9,0.2,0.2,0.1,0.0,0.1,2.1,0.5,0.1,0.1
48,Texas,TX,48331,Milam County,48331,"Milam County, Texas",1016.355381166268,25080,0,11564,33,9767,265,5874,864,677,236,1987,361,2426,390,3980,631,5199,29,5881,12,3892,369,464,208,847,295,9815,109,194,113,1781,248,450,175,394,130,510,14,23.9,3.5,5.8,2.0,20.3,3.7,14.2,2.2,16.2,2.6,20.7,0.1,23.4,0.1,15.8,1.5,4.8,2.1,3.6,1.2,39.1,0.4,1.7,1.0,15.4,2.1,4.6,1.8,4.0,1.3,2.0,0.1,0.4387,0.7075,0.4071,0.415,0.3992,2.3675,0.4585,0.7075,0.4625,0.5296,0.2925,0.5968,2.5889,0.5929,0.4269,0.4269,0.4269,0.4387,0.6087,0.6798,0.3953,0.5296,2.6521,0.5534,8.0354,0.5257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20702,1924,267,2307,125,6838,0,89,72,36,36,0,28,530,172,15,23,19.7,2.6,9.2,0.5,27.3,0.0,0.4,0.3,0.1,0.1,0.0,0.2,2.1,0.7,0.1,0.1
48,Texas,TX,48333,Mills County,48333,"Mills County, Texas",748.224285093396,4501,0,2653,129,1833,125,700,172,48,40,354,103,411,119,587,150,1266,148,847,133,700,89,164,82,79,84,1335,191,4,16,302,82,30,22,29,19,168,7,16.2,4.0,2.3,2.0,19.3,5.5,12.1,3.5,13.5,3.5,28.1,3.3,18.8,2.9,16.1,2.0,9.0,4.4,1.8,1.9,29.7,4.2,0.2,0.6,11.4,2.9,1.6,1.2,1.6,1.0,3.7,0.2,0.1304,0.1304,0.3439,0.2609,0.1858,1.0514,0.0514,0.9368,0.0909,0.5494,0.8261,0.2609,2.6641,0.6324,0.2648,0.2648,0.2648,0.1265,0.3636,0.1462,0.0514,0.6957,1.3834,0.083,5.3637,0.1107,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3571,291,95,30,32,1109,196,13,18,4,8,0,15,170,41,9,13,15.9,4.8,0.7,0.7,24.6,4.4,0.3,0.4,0.1,0.2,0.0,1.1,3.8,0.9,0.2,0.3
48,Texas,TX,48335,Mitchell County,48335,"Mitchell County, Texas",911.092782097084,8947,0,3706,20,2411,215,1979,555,54,47,401,155,884,171,1924,378,1278,107,1650,3,1098,209,177,113,342,283,4916,26,139,163,473,118,147,90,46,33,1497,35,27.4,7.6,1.4,1.2,16.6,6.3,16.2,3.2,25.8,5.1,14.3,1.2,18.4,0.1,14.7,2.8,7.4,4.6,4.1,3.4,54.9,0.3,3.7,4.4,12.8,3.2,6.1,3.7,1.9,1.4,16.7,0.4,0.6126,0.0593,0.1897,0.5731,0.9407,2.3754,0.4664,0.2688,0.0791,0.415,0.6838,0.6561,2.1028,0.249,0.6838,0.6838,0.6838,0.6877,0.4427,0.8419,0.0751,0.9526,3.0,0.751,8.162,0.5573,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,8550,515,178,722,185,3674,0,10,12,46,51,0,21,449,193,15,25,21.4,7.0,8.1,2.1,41.1,0.0,0.1,0.1,0.5,0.6,0.0,0.6,5.0,2.2,0.2,0.3
48,Texas,TX,48337,Montague County,48337,"Montague County, Texas",930.905285376322,20197,0,10281,41,7907,292,4177,700,449,151,1686,268,1705,380,3100,462,4363,60,4579,59,3949,370,435,160,164,155,3079,20,78,50,1565,235,110,71,365,135,362,13,21.0,3.5,5.1,1.7,21.3,3.3,12.0,2.7,15.6,2.3,21.6,0.3,22.7,0.3,19.8,1.9,5.5,2.0,0.9,0.8,15.2,0.1,0.8,0.5,15.2,2.3,1.4,0.9,4.6,1.7,1.8,0.1,0.2688,0.5889,0.4901,0.2569,0.3557,1.9604,0.3043,0.7233,0.3715,0.8182,0.4071,0.087,2.4071,0.4664,0.0158,0.0158,0.0158,0.2648,0.5968,0.1423,0.4941,0.5099,2.0079,0.2806,6.3912,0.2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16765,1636,320,159,84,2338,0,0,28,93,56,1,3,488,109,0,28,20.7,3.9,0.8,0.4,11.6,0.0,0.0,0.2,0.5,0.3,0.0,0.1,2.4,0.5,0.0,0.2
48,Texas,TX,48339,Montgomery County,48339,"Montgomery County, Texas",1042.185241644286,629989,0,242656,221,224474,1500,99562,5504,13537,1444,46976,2317,42040,2575,89690,4537,84566,24,163196,0,63239,2651,11241,1042,23891,2003,237443,1096,32997,1919,30366,1650,8294,1092,7499,1020,2872,46,15.9,0.9,4.3,0.5,20.9,1.0,10.2,0.6,14.3,0.7,13.4,0.1,25.9,0.0,10.1,0.4,5.0,0.5,4.1,0.3,37.7,0.2,13.6,0.8,12.5,0.7,3.7,0.5,3.3,0.5,0.5,0.0,0.1265,0.4466,0.4625,0.1462,0.253,1.4348,0.1462,0.1976,0.7431,0.087,0.332,0.6561,2.0158,0.1858,0.3874,0.3874,0.3874,0.9447,0.4229,0.5455,0.2727,0.0632,2.249,0.3597,6.087,0.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,564610,15037,1130,33413,1436,162783,0,20033,728,627,205,277,118,18683,1779,1627,686,6.7,0.5,5.3,0.2,25.8,0.0,3.2,0.1,0.1,0.1,0.0,0.1,3.0,0.3,0.3,0.1
48,Texas,TX,48341,Moore County,48341,"Moore County, Texas",899.697656859482,21284,0,8184,23,6989,294,5630,864,245,108,1682,363,4023,409,4514,741,2394,95,6672,62,2308,405,639,242,3257,539,14814,44,340,200,1149,238,458,163,535,225,163,10,26.7,4.1,2.5,1.1,24.1,5.1,32.1,3.2,21.4,3.5,11.2,0.4,31.3,0.3,10.9,1.9,9.1,3.4,16.8,2.8,69.6,0.2,4.2,2.4,14.0,2.9,6.5,2.3,7.7,3.1,0.8,0.0,0.581,0.1621,0.7391,0.9644,0.8103,3.2569,0.7668,0.0672,0.9486,0.1344,0.834,0.9644,2.9486,0.7984,0.8498,0.8498,0.8498,0.7154,0.498,0.8656,0.8656,0.1462,3.0908,0.7984,10.1461,0.8538,0,0,0,1,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,3,22323,1081,252,901,49,12443,0,834,235,56,48,0,28,543,246,37,42,15.5,3.5,4.2,0.2,58.5,0.0,3.9,1.1,0.3,0.2,0.0,0.2,2.6,1.2,0.2,0.2
48,Texas,TX,48343,Morris County,48343,"Morris County, Texas",251.989093078346,11993,0,5815,17,4879,233,3037,506,309,129,907,197,1010,208,1598,301,2600,51,2757,23,2445,301,363,125,50,90,4461,48,111,70,1011,195,109,56,278,104,154,4,26.0,4.3,5.9,2.4,18.6,3.9,12.4,2.6,13.5,2.5,21.7,0.4,23.0,0.2,20.7,2.5,7.4,2.5,0.4,0.8,37.2,0.4,1.9,1.2,17.4,3.3,2.2,1.1,5.7,2.1,1.3,0.0,0.5217,0.7352,0.2806,0.2767,0.1858,2.0,0.336,0.7312,0.4071,0.8617,0.6838,0.0474,2.7312,0.6719,0.3755,0.3755,0.3755,0.4783,0.6917,0.2213,0.6917,0.3597,2.4427,0.4625,7.5494,0.4427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10899,774,148,2661,96,1334,0,117,23,32,32,0,23,274,98,43,47,15.9,2.9,22.2,0.8,11.1,0.0,1.0,0.4,0.3,0.3,0.0,0.4,2.3,0.8,0.4,0.4
48,Texas,TX,48345,Motley County,48345,"Motley County, Texas",989.5654877178,1223,167,718,69,460,68,190,77,18,21,40,31,129,50,227,79,383,70,215,78,282,85,27,17,0,60,271,228,6,18,54,29,4,16,11,11,0,15,15.5,5.9,3.0,3.2,8.7,6.6,14.0,5.2,18.6,5.7,31.3,6.5,17.6,5.6,23.1,6.6,5.9,3.6,0.0,5.2,22.2,18.4,0.8,2.5,7.5,4.0,0.9,3.5,2.4,2.3,0.0,1.2,0.1067,0.2253,0.0277,0.3913,0.6364,1.3874,0.1304,0.9684,0.0514,0.9289,0.4664,0.0,2.4151,0.4743,0.1146,0.1146,0.1146,0.2648,0.1937,0.0791,0.1028,0.0,0.6404,0.004,4.5575,0.0435,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,815,107,45,25,35,167,88,0,15,0,15,0,15,73,38,6,11,23.3,8.8,2.0,2.9,13.7,6.6,0.0,4.0,0.0,4.0,0.0,4.0,6.0,3.1,0.5,0.9
48,Texas,TX,48347,Nacogdoches County,48347,"Nacogdoches County, Texas",946.323238240084,64768,0,28903,55,24893,416,20371,1243,2029,394,7256,703,5595,487,9918,902,9883,67,14991,0,10627,761,2313,407,2189,436,26892,162,3200,441,5330,482,1251,316,1492,289,5197,114,34.3,2.1,6.6,1.3,29.1,2.8,14.8,1.3,15.5,1.4,15.3,0.1,23.1,0.0,16.6,1.2,9.3,1.6,3.6,0.7,41.5,0.3,11.0,1.5,18.4,1.7,5.1,1.3,6.0,1.2,8.0,0.2,0.8617,0.8024,0.9289,0.4664,0.3399,3.3993,0.8063,0.3439,0.4111,0.6166,0.8419,0.5968,2.8103,0.7431,0.4783,0.4783,0.4783,0.9091,0.7431,0.7549,0.7115,0.8538,3.9724,0.9921,10.6603,0.917,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,64547,3891,458,11174,233,13229,0,574,183,136,79,54,52,1512,349,213,160,15.6,1.8,17.3,0.4,20.4,0.0,0.9,0.3,0.2,0.1,0.1,0.1,2.3,0.5,0.3,0.2
